id,hoa_giap_a,hoa_giap_b,nap_am_a,nap_am_b,hanh_a,hanh_b,quan_he_ngu_hanh,quan_he_dia_chi,cung_chi,nguon,ghi_chu
Kỷ Mùi|Canh Thìn,Kỷ Mùi,Canh Thìn,Thiên Thượng Hỏa,Bạch Lạp Kim,Hỏa,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Kỷ Mùi|Tân Tỵ,Kỷ Mùi,Tân Tỵ,Thiên Thượng Hỏa,Bạch Lạp Kim,Hỏa,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Nhâm Ngọ,Kỷ Mùi,Nhâm Ngọ,Thiên Thượng Hỏa,Dương Liễu Mộc,Hỏa,Mộc,tuong_sinh,luc_hop,khong,tinh-toan,
Kỷ Mùi|Quý Mùi,Kỷ Mùi,Quý Mùi,Thiên Thượng Hỏa,Dương Liễu Mộc,Hỏa,Mộc,tuong_sinh,cung_chi,co,tinh-toan,
Kỷ Mùi|Giáp Thân,Kỷ Mùi,Giáp Thân,Thiên Thượng Hỏa,Tuyền Trung Thủy,Hỏa,Thủy,tuong_khac,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Ất Dậu,Kỷ Mùi,Ất Dậu,Thiên Thượng Hỏa,Tuyền Trung Thủy,Hỏa,Thủy,tuong_khac,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Bính Tuất,Kỷ Mùi,Bính Tuất,Thiên Thượng Hỏa,Ốc Thượng Thổ,Hỏa,Thổ,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Kỷ Mùi|Đinh Hợi,Kỷ Mùi,Đinh Hợi,Thiên Thượng Hỏa,Ốc Thượng Thổ,Hỏa,Thổ,tuong_sinh,tam_hop,khong,tinh-toan,
Kỷ Mùi|Mậu Tý,Kỷ Mùi,Mậu Tý,Thiên Thượng Hỏa,Tích Lịch Hỏa,Hỏa,Hỏa,tuong_hoa,luc_hai,khong,tinh-toan,
Kỷ Mùi|Kỷ Sửu,Kỷ Mùi,Kỷ Sửu,Thiên Thượng Hỏa,Tích Lịch Hỏa,Hỏa,Hỏa,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Kỷ Mùi|Canh Dần,Kỷ Mùi,Canh Dần,Thiên Thượng Hỏa,Tùng Bách Mộc,Hỏa,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Tân Mão,Kỷ Mùi,Tân Mão,Thiên Thượng Hỏa,Tùng Bách Mộc,Hỏa,Mộc,tuong_sinh,tam_hop,khong,tinh-toan,
Kỷ Mùi|Nhâm Thìn,Kỷ Mùi,Nhâm Thìn,Thiên Thượng Hỏa,Trường Lưu Thủy,Hỏa,Thủy,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Kỷ Mùi|Quý Tỵ,Kỷ Mùi,Quý Tỵ,Thiên Thượng Hỏa,Trường Lưu Thủy,Hỏa,Thủy,tuong_khac,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Giáp Ngọ,Kỷ Mùi,Giáp Ngọ,Thiên Thượng Hỏa,Sa Trung Kim,Hỏa,Kim,tuong_khac,luc_hop,khong,tinh-toan,
Kỷ Mùi|Ất Mùi,Kỷ Mùi,Ất Mùi,Thiên Thượng Hỏa,Sa Trung Kim,Hỏa,Kim,tuong_khac,cung_chi,co,tinh-toan,
Kỷ Mùi|Bính Thân,Kỷ Mùi,Bính Thân,Thiên Thượng Hỏa,Sơn Hạ Hỏa,Hỏa,Hỏa,tuong_hoa,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Đinh Dậu,Kỷ Mùi,Đinh Dậu,Thiên Thượng Hỏa,Sơn Hạ Hỏa,Hỏa,Hỏa,tuong_hoa,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Mậu Tuất,Kỷ Mùi,Mậu Tuất,Thiên Thượng Hỏa,Bình Địa Mộc,Hỏa,Mộc,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Kỷ Mùi|Kỷ Hợi,Kỷ Mùi,Kỷ Hợi,Thiên Thượng Hỏa,Bình Địa Mộc,Hỏa,Mộc,tuong_sinh,tam_hop,khong,tinh-toan,
Kỷ Mùi|Canh Tý,Kỷ Mùi,Canh Tý,Thiên Thượng Hỏa,Bích Thượng Thổ,Hỏa,Thổ,tuong_sinh,luc_hai,khong,tinh-toan,
Kỷ Mùi|Tân Sửu,Kỷ Mùi,Tân Sửu,Thiên Thượng Hỏa,Bích Thượng Thổ,Hỏa,Thổ,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Kỷ Mùi|Nhâm Dần,Kỷ Mùi,Nhâm Dần,Thiên Thượng Hỏa,Kim Bạc Kim,Hỏa,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Quý Mão,Kỷ Mùi,Quý Mão,Thiên Thượng Hỏa,Kim Bạc Kim,Hỏa,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Kỷ Mùi|Giáp Thìn,Kỷ Mùi,Giáp Thìn,Thiên Thượng Hỏa,Phú Đăng Hỏa,Hỏa,Hỏa,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Kỷ Mùi|Ất Tỵ,Kỷ Mùi,Ất Tỵ,Thiên Thượng Hỏa,Phú Đăng Hỏa,Hỏa,Hỏa,tuong_hoa,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Bính Ngọ,Kỷ Mùi,Bính Ngọ,Thiên Thượng Hỏa,Thiên Hà Thủy,Hỏa,Thủy,tuong_khac,luc_hop,khong,tinh-toan,
Kỷ Mùi|Đinh Mùi,Kỷ Mùi,Đinh Mùi,Thiên Thượng Hỏa,Thiên Hà Thủy,Hỏa,Thủy,tuong_khac,cung_chi,co,tinh-toan,
Kỷ Mùi|Mậu Thân,Kỷ Mùi,Mậu Thân,Thiên Thượng Hỏa,Đại Trạch Thổ,Hỏa,Thổ,tuong_sinh,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Kỷ Dậu,Kỷ Mùi,Kỷ Dậu,Thiên Thượng Hỏa,Đại Trạch Thổ,Hỏa,Thổ,tuong_sinh,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Canh Tuất,Kỷ Mùi,Canh Tuất,Thiên Thượng Hỏa,Thoa Xuyến Kim,Hỏa,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Kỷ Mùi|Tân Hợi,Kỷ Mùi,Tân Hợi,Thiên Thượng Hỏa,Thoa Xuyến Kim,Hỏa,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Kỷ Mùi|Nhâm Tý,Kỷ Mùi,Nhâm Tý,Thiên Thượng Hỏa,Tang Đố Mộc,Hỏa,Mộc,tuong_sinh,luc_hai,khong,tinh-toan,
Kỷ Mùi|Quý Sửu,Kỷ Mùi,Quý Sửu,Thiên Thượng Hỏa,Tang Đố Mộc,Hỏa,Mộc,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Kỷ Mùi|Giáp Dần,Kỷ Mùi,Giáp Dần,Thiên Thượng Hỏa,Đại Khê Thủy,Hỏa,Thủy,tuong_khac,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Ất Mão,Kỷ Mùi,Ất Mão,Thiên Thượng Hỏa,Đại Khê Thủy,Hỏa,Thủy,tuong_khac,tam_hop,khong,tinh-toan,
Kỷ Mùi|Bính Thìn,Kỷ Mùi,Bính Thìn,Thiên Thượng Hỏa,Sa Trung Thổ,Hỏa,Thổ,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Kỷ Mùi|Đinh Tỵ,Kỷ Mùi,Đinh Tỵ,Thiên Thượng Hỏa,Sa Trung Thổ,Hỏa,Thổ,tuong_sinh,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Mậu Ngọ,Kỷ Mùi,Mậu Ngọ,Thiên Thượng Hỏa,Thiên Thượng Hỏa,Hỏa,Hỏa,tuong_hoa,luc_hop,khong,tinh-toan,
Kỷ Mùi|Kỷ Mùi,Kỷ Mùi,Kỷ Mùi,Thiên Thượng Hỏa,Thiên Thượng Hỏa,Hỏa,Hỏa,tuong_hoa,cung_chi,co,tinh-toan,
Kỷ Mùi|Canh Thân,Kỷ Mùi,Canh Thân,Thiên Thượng Hỏa,Thạch Lựu Mộc,Hỏa,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Tân Dậu,Kỷ Mùi,Tân Dậu,Thiên Thượng Hỏa,Thạch Lựu Mộc,Hỏa,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Kỷ Mùi|Nhâm Tuất,Kỷ Mùi,Nhâm Tuất,Thiên Thượng Hỏa,Đại Hải Thủy,Hỏa,Thủy,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Kỷ Mùi|Quý Hợi,Kỷ Mùi,Quý Hợi,Thiên Thượng Hỏa,Đại Hải Thủy,Hỏa,Thủy,tuong_khac,tam_hop,khong,tinh-toan,
Canh Thân|Giáp Tý,Canh Thân,Giáp Tý,Thạch Lựu Mộc,Hải Trung Kim,Mộc,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Canh Thân|Ất Sửu,Canh Thân,Ất Sửu,Thạch Lựu Mộc,Hải Trung Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Thân|Bính Dần,Canh Thân,Bính Dần,Thạch Lựu Mộc,Lư Trung Hỏa,Mộc,Hỏa,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Canh Thân|Đinh Mão,Canh Thân,Đinh Mão,Thạch Lựu Mộc,Lư Trung Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Thân|Mậu Thìn,Canh Thân,Mậu Thìn,Thạch Lựu Mộc,Đại Lâm Mộc,Mộc,Mộc,tuong_hoa,tam_hop,khong,tinh-toan,
Canh Thân|Kỷ Tỵ,Canh Thân,Kỷ Tỵ,Thạch Lựu Mộc,Đại Lâm Mộc,Mộc,Mộc,tuong_hoa,luc_hop,khong,tinh-toan,
Canh Thân|Canh Ngọ,Canh Thân,Canh Ngọ,Thạch Lựu Mộc,Lộ Bàng Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Thân|Tân Mùi,Canh Thân,Tân Mùi,Thạch Lựu Mộc,Lộ Bàng Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Thân|Nhâm Thân,Canh Thân,Nhâm Thân,Thạch Lựu Mộc,Kiếm Phong Kim,Mộc,Kim,tuong_khac,cung_chi,co,tinh-toan,
Canh Thân|Quý Dậu,Canh Thân,Quý Dậu,Thạch Lựu Mộc,Kiếm Phong Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Thân|Giáp Tuất,Canh Thân,Giáp Tuất,Thạch Lựu Mộc,Sơn Đầu Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Thân|Ất Hợi,Canh Thân,Ất Hợi,Thạch Lựu Mộc,Sơn Đầu Hỏa,Mộc,Hỏa,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Canh Thân|Bính Tý,Canh Thân,Bính Tý,Thạch Lựu Mộc,Giản Hạ Thủy,Mộc,Thủy,tuong_sinh,tam_hop,khong,tinh-toan,
Canh Thân|Đinh Sửu,Canh Thân,Đinh Sửu,Thạch Lựu Mộc,Giản Hạ Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Thân|Mậu Dần,Canh Thân,Mậu Dần,Thạch Lựu Mộc,Thành Đầu Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Canh Thân|Kỷ Mão,Canh Thân,Kỷ Mão,Thạch Lựu Mộc,Thành Đầu Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Thân|Canh Thìn,Canh Thân,Canh Thìn,Thạch Lựu Mộc,Bạch Lạp Kim,Mộc,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Canh Thân|Tân Tỵ,Canh Thân,Tân Tỵ,Thạch Lựu Mộc,Bạch Lạp Kim,Mộc,Kim,tuong_khac,luc_hop,khong,tinh-toan,
Canh Thân|Nhâm Ngọ,Canh Thân,Nhâm Ngọ,Thạch Lựu Mộc,Dương Liễu Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Canh Thân|Quý Mùi,Canh Thân,Quý Mùi,Thạch Lựu Mộc,Dương Liễu Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Canh Thân|Giáp Thân,Canh Thân,Giáp Thân,Thạch Lựu Mộc,Tuyền Trung Thủy,Mộc,Thủy,tuong_sinh,cung_chi,co,tinh-toan,
Canh Thân|Ất Dậu,Canh Thân,Ất Dậu,Thạch Lựu Mộc,Tuyền Trung Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Thân|Bính Tuất,Canh Thân,Bính Tuất,Thạch Lựu Mộc,Ốc Thượng Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Thân|Đinh Hợi,Canh Thân,Đinh Hợi,Thạch Lựu Mộc,Ốc Thượng Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Canh Thân|Mậu Tý,Canh Thân,Mậu Tý,Thạch Lựu Mộc,Tích Lịch Hỏa,Mộc,Hỏa,tuong_sinh,tam_hop,khong,tinh-toan,
Canh Thân|Kỷ Sửu,Canh Thân,Kỷ Sửu,Thạch Lựu Mộc,Tích Lịch Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Thân|Canh Dần,Canh Thân,Canh Dần,Thạch Lựu Mộc,Tùng Bách Mộc,Mộc,Mộc,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Canh Thân|Tân Mão,Canh Thân,Tân Mão,Thạch Lựu Mộc,Tùng Bách Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Canh Thân|Nhâm Thìn,Canh Thân,Nhâm Thìn,Thạch Lựu Mộc,Trường Lưu Thủy,Mộc,Thủy,tuong_sinh,tam_hop,khong,tinh-toan,
Canh Thân|Quý Tỵ,Canh Thân,Quý Tỵ,Thạch Lựu Mộc,Trường Lưu Thủy,Mộc,Thủy,tuong_sinh,luc_hop,khong,tinh-toan,
Canh Thân|Giáp Ngọ,Canh Thân,Giáp Ngọ,Thạch Lựu Mộc,Sa Trung Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Thân|Ất Mùi,Canh Thân,Ất Mùi,Thạch Lựu Mộc,Sa Trung Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Thân|Bính Thân,Canh Thân,Bính Thân,Thạch Lựu Mộc,Sơn Hạ Hỏa,Mộc,Hỏa,tuong_sinh,cung_chi,co,tinh-toan,
Canh Thân|Đinh Dậu,Canh Thân,Đinh Dậu,Thạch Lựu Mộc,Sơn Hạ Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Thân|Mậu Tuất,Canh Thân,Mậu Tuất,Thạch Lựu Mộc,Bình Địa Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Canh Thân|Kỷ Hợi,Canh Thân,Kỷ Hợi,Thạch Lựu Mộc,Bình Địa Mộc,Mộc,Mộc,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Canh Thân|Canh Tý,Canh Thân,Canh Tý,Thạch Lựu Mộc,Bích Thượng Thổ,Mộc,Thổ,tuong_khac,tam_hop,khong,tinh-toan,
Canh Thân|Tân Sửu,Canh Thân,Tân Sửu,Thạch Lựu Mộc,Bích Thượng Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Thân|Nhâm Dần,Canh Thân,Nhâm Dần,Thạch Lựu Mộc,Kim Bạc Kim,Mộc,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Canh Thân|Quý Mão,Canh Thân,Quý Mão,Thạch Lựu Mộc,Kim Bạc Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Thân|Giáp Thìn,Canh Thân,Giáp Thìn,Thạch Lựu Mộc,Phú Đăng Hỏa,Mộc,Hỏa,tuong_sinh,tam_hop,khong,tinh-toan,
Canh Thân|Ất Tỵ,Canh Thân,Ất Tỵ,Thạch Lựu Mộc,Phú Đăng Hỏa,Mộc,Hỏa,tuong_sinh,luc_hop,khong,tinh-toan,
Canh Thân|Bính Ngọ,Canh Thân,Bính Ngọ,Thạch Lựu Mộc,Thiên Hà Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Thân|Đinh Mùi,Canh Thân,Đinh Mùi,Thạch Lựu Mộc,Thiên Hà Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Thân|Mậu Thân,Canh Thân,Mậu Thân,Thạch Lựu Mộc,Đại Trạch Thổ,Mộc,Thổ,tuong_khac,cung_chi,co,tinh-toan,
Canh Thân|Kỷ Dậu,Canh Thân,Kỷ Dậu,Thạch Lựu Mộc,Đại Trạch Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Thân|Canh Tuất,Canh Thân,Canh Tuất,Thạch Lựu Mộc,Thoa Xuyến Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Thân|Tân Hợi,Canh Thân,Tân Hợi,Thạch Lựu Mộc,Thoa Xuyến Kim,Mộc,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Canh Thân|Nhâm Tý,Canh Thân,Nhâm Tý,Thạch Lựu Mộc,Tang Đố Mộc,Mộc,Mộc,tuong_hoa,tam_hop,khong,tinh-toan,
Canh Thân|Quý Sửu,Canh Thân,Quý Sửu,Thạch Lựu Mộc,Tang Đố Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Canh Thân|Giáp Dần,Canh Thân,Giáp Dần,Thạch Lựu Mộc,Đại Khê Thủy,Mộc,Thủy,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Canh Thân|Ất Mão,Canh Thân,Ất Mão,Thạch Lựu Mộc,Đại Khê Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Thân|Bính Thìn,Canh Thân,Bính Thìn,Thạch Lựu Mộc,Sa Trung Thổ,Mộc,Thổ,tuong_khac,tam_hop,khong,tinh-toan,
Canh Thân|Đinh Tỵ,Canh Thân,Đinh Tỵ,Thạch Lựu Mộc,Sa Trung Thổ,Mộc,Thổ,tuong_khac,luc_hop,khong,tinh-toan,
Canh Thân|Mậu Ngọ,Canh Thân,Mậu Ngọ,Thạch Lựu Mộc,Thiên Thượng Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Thân|Kỷ Mùi,Canh Thân,Kỷ Mùi,Thạch Lựu Mộc,Thiên Thượng Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Thân|Canh Thân,Canh Thân,Canh Thân,Thạch Lựu Mộc,Thạch Lựu Mộc,Mộc,Mộc,tuong_hoa,cung_chi,co,tinh-toan,
Canh Thân|Tân Dậu,Canh Thân,Tân Dậu,Thạch Lựu Mộc,Thạch Lựu Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Canh Thân|Nhâm Tuất,Canh Thân,Nhâm Tuất,Thạch Lựu Mộc,Đại Hải Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Thân|Quý Hợi,Canh Thân,Quý Hợi,Thạch Lựu Mộc,Đại Hải Thủy,Mộc,Thủy,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Tân Dậu|Giáp Tý,Tân Dậu,Giáp Tý,Thạch Lựu Mộc,Hải Trung Kim,Mộc,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Tân Dậu|Ất Sửu,Tân Dậu,Ất Sửu,Thạch Lựu Mộc,Hải Trung Kim,Mộc,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Tân Dậu|Bính Dần,Tân Dậu,Bính Dần,Thạch Lựu Mộc,Lư Trung Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Tân Dậu|Đinh Mão,Tân Dậu,Đinh Mão,Thạch Lựu Mộc,Lư Trung Hỏa,Mộc,Hỏa,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Tân Dậu|Mậu Thìn,Tân Dậu,Mậu Thìn,Thạch Lựu Mộc,Đại Lâm Mộc,Mộc,Mộc,tuong_hoa,luc_hop,khong,tinh-toan,
Tân Dậu|Kỷ Tỵ,Tân Dậu,Kỷ Tỵ,Thạch Lựu Mộc,Đại Lâm Mộc,Mộc,Mộc,tuong_hoa,tam_hop,khong,tinh-toan,
Tân Dậu|Canh Ngọ,Tân Dậu,Canh Ngọ,Thạch Lựu Mộc,Lộ Bàng Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Tân Dậu|Tân Mùi,Tân Dậu,Tân Mùi,Thạch Lựu Mộc,Lộ Bàng Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Tân Dậu|Nhâm Thân,Tân Dậu,Nhâm Thân,Thạch Lựu Mộc,Kiếm Phong Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Tân Dậu|Quý Dậu,Tân Dậu,Quý Dậu,Thạch Lựu Mộc,Kiếm Phong Kim,Mộc,Kim,tuong_khac,cung_chi,co,tinh-toan,
Tân Dậu|Giáp Tuất,Tân Dậu,Giáp Tuất,Thạch Lựu Mộc,Sơn Đầu Hỏa,Mộc,Hỏa,tuong_sinh,luc_hai,khong,tinh-toan,
Tân Dậu|Ất Hợi,Tân Dậu,Ất Hợi,Thạch Lựu Mộc,Sơn Đầu Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Tân Dậu|Bính Tý,Tân Dậu,Bính Tý,Thạch Lựu Mộc,Giản Hạ Thủy,Mộc,Thủy,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Tân Dậu|Đinh Sửu,Tân Dậu,Đinh Sửu,Thạch Lựu Mộc,Giản Hạ Thủy,Mộc,Thủy,tuong_sinh,tam_hop,khong,tinh-toan,
Tân Dậu|Mậu Dần,Tân Dậu,Mậu Dần,Thạch Lựu Mộc,Thành Đầu Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Tân Dậu|Kỷ Mão,Tân Dậu,Kỷ Mão,Thạch Lựu Mộc,Thành Đầu Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Tân Dậu|Canh Thìn,Tân Dậu,Canh Thìn,Thạch Lựu Mộc,Bạch Lạp Kim,Mộc,Kim,tuong_khac,luc_hop,khong,tinh-toan,
Tân Dậu|Tân Tỵ,Tân Dậu,Tân Tỵ,Thạch Lựu Mộc,Bạch Lạp Kim,Mộc,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Tân Dậu|Nhâm Ngọ,Tân Dậu,Nhâm Ngọ,Thạch Lựu Mộc,Dương Liễu Mộc,Mộc,Mộc,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Tân Dậu|Quý Mùi,Tân Dậu,Quý Mùi,Thạch Lựu Mộc,Dương Liễu Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Tân Dậu|Giáp Thân,Tân Dậu,Giáp Thân,Thạch Lựu Mộc,Tuyền Trung Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Tân Dậu|Ất Dậu,Tân Dậu,Ất Dậu,Thạch Lựu Mộc,Tuyền Trung Thủy,Mộc,Thủy,tuong_sinh,cung_chi,co,tinh-toan,
Tân Dậu|Bính Tuất,Tân Dậu,Bính Tuất,Thạch Lựu Mộc,Ốc Thượng Thổ,Mộc,Thổ,tuong_khac,luc_hai,khong,tinh-toan,
Tân Dậu|Đinh Hợi,Tân Dậu,Đinh Hợi,Thạch Lựu Mộc,Ốc Thượng Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Tân Dậu|Mậu Tý,Tân Dậu,Mậu Tý,Thạch Lựu Mộc,Tích Lịch Hỏa,Mộc,Hỏa,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Tân Dậu|Kỷ Sửu,Tân Dậu,Kỷ Sửu,Thạch Lựu Mộc,Tích Lịch Hỏa,Mộc,Hỏa,tuong_sinh,tam_hop,khong,tinh-toan,
Tân Dậu|Canh Dần,Tân Dậu,Canh Dần,Thạch Lựu Mộc,Tùng Bách Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Tân Dậu|Tân Mão,Tân Dậu,Tân Mão,Thạch Lựu Mộc,Tùng Bách Mộc,Mộc,Mộc,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Tân Dậu|Nhâm Thìn,Tân Dậu,Nhâm Thìn,Thạch Lựu Mộc,Trường Lưu Thủy,Mộc,Thủy,tuong_sinh,luc_hop,khong,tinh-toan,
Tân Dậu|Quý Tỵ,Tân Dậu,Quý Tỵ,Thạch Lựu Mộc,Trường Lưu Thủy,Mộc,Thủy,tuong_sinh,tam_hop,khong,tinh-toan,
Tân Dậu|Giáp Ngọ,Tân Dậu,Giáp Ngọ,Thạch Lựu Mộc,Sa Trung Kim,Mộc,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Tân Dậu|Ất Mùi,Tân Dậu,Ất Mùi,Thạch Lựu Mộc,Sa Trung Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Tân Dậu|Bính Thân,Tân Dậu,Bính Thân,Thạch Lựu Mộc,Sơn Hạ Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Tân Dậu|Đinh Dậu,Tân Dậu,Đinh Dậu,Thạch Lựu Mộc,Sơn Hạ Hỏa,Mộc,Hỏa,tuong_sinh,cung_chi,co,tinh-toan,
Tân Dậu|Mậu Tuất,Tân Dậu,Mậu Tuất,Thạch Lựu Mộc,Bình Địa Mộc,Mộc,Mộc,tuong_hoa,luc_hai,khong,tinh-toan,
Tân Dậu|Kỷ Hợi,Tân Dậu,Kỷ Hợi,Thạch Lựu Mộc,Bình Địa Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Tân Dậu|Canh Tý,Tân Dậu,Canh Tý,Thạch Lựu Mộc,Bích Thượng Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Tân Dậu|Tân Sửu,Tân Dậu,Tân Sửu,Thạch Lựu Mộc,Bích Thượng Thổ,Mộc,Thổ,tuong_khac,tam_hop,khong,tinh-toan,
Tân Dậu|Nhâm Dần,Tân Dậu,Nhâm Dần,Thạch Lựu Mộc,Kim Bạc Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Tân Dậu|Quý Mão,Tân Dậu,Quý Mão,Thạch Lựu Mộc,Kim Bạc Kim,Mộc,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Tân Dậu|Giáp Thìn,Tân Dậu,Giáp Thìn,Thạch Lựu Mộc,Phú Đăng Hỏa,Mộc,Hỏa,tuong_sinh,luc_hop,khong,tinh-toan,
Tân Dậu|Ất Tỵ,Tân Dậu,Ất Tỵ,Thạch Lựu Mộc,Phú Đăng Hỏa,Mộc,Hỏa,tuong_sinh,tam_hop,khong,tinh-toan,
